Date,Open,High,Low,Close
2016-09-14,2.11,2.16,2.04,2.05
2016-09-15,2.11,2.31,2.11,2.19
2016-09-16,2.2,2.2195,2.13,2.18
2016-09-19,2.2,2.22,2.15,2.22
2016-09-20,2.22,2.29,2.2113,2.2800000000000002
2016-09-21,2.3,2.33,2.25,2.33
2016-09-22,2.34,2.38,2.32,2.37
2016-09-23,2.38,2.39,2.32,2.33
2016-09-26,2.35,2.35,2.29,2.3
2016-09-27,2.2800000000000002,2.35,2.2800000000000002,2.32
2016-09-28,2.35,2.35,2.3,2.3
2016-09-29,2.31,2.31,2.24,2.2800000000000002
2016-09-30,2.31,2.39,2.27,2.35
2016-10-03,2.39,2.39,2.2800000000000002,2.32
2016-10-04,2.32,2.35,2.29,2.33
2016-10-05,2.34,2.61,2.31,2.5
2016-10-06,2.51,2.55,2.4,2.54
2016-10-07,2.55,2.61,2.46,2.6
2016-10-10,2.64,2.67,2.59,2.63
2016-10-11,2.66,2.67,2.5300000000000002,2.57
2016-10-12,2.59,2.69,2.54,2.67
2016-10-13,2.61,2.68,2.55,2.65
2016-10-14,2.66,2.6790000000000003,2.49,2.54
